PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,INJURY,PAATT,CMP,PAYDS,PATD,INT,RUATT,RUYDS,RUTD,TAR,REC,REYDS,RETD,FPTS,PP,UD,TOTYD,TOTTD,PARUYD,PARUTD,RUREYD,RURETD,KPTS,FLOOR,CEIL,SMASH,VALUE,OPTO,POWN,SLATE,PARTNERID,CORE_ID,REFID,RGID,OWNERSHIP
8223113,"Jaylin Noel",,WR,HOU,LVR,147555,,0,0,0,0,0,0.36,0.62,0.01,1.68,1.18,13.58,0.09,3.2,3.2,2.61,14.2,0.1,0.62,0.01,14.2,0.1,0,0.01,8.8,0.52,12.82,0.6,0.18%,MAIN,1286370,170855,178,8223113,
8223114,"Jayden Higgins",,WR,HOU,LVR,147555,,0,0,0,0,0,0,0,0,5.47,3.43,41.69,0.29,9.42,9.4,7.68,41.69,0.29,0,0,41.69,0.29,0,4.04,18.11,5.8,32.64,5.63,6.96%,MAIN,1274492,176220,179,8223114,
328583,"Dalton Schultz",,TE,HOU,LVR,147555,,0,0,0,0,0,0,0,0,6.48,4.36,47.93,0.31,11.07,11.03,8.85,47.93,0.31,0,0,47.93,0.31,0,5.23,20.36,10.2,35.82,8.24,7.45%,MAIN,830523,40358,180,328583,
1844156,"Harrison Bryant",,TE,HOU,LVR,147555,,0,0,0,0,0,0,0,0,0.09,0.06,0.61,0,0.12,0.12,0.09,0.61,0,0,0,0.61,0,0,0,0.24,,,0.02,0.01%,MAIN,916467,48915,181,1844156,
6228030,"Cade Stover",,TE,HOU,LVR,147555,,0,0,0,0,0,0,0,0,1.62,1.13,9.21,0.08,2.52,2.51,1.94,9.21,0.08,0,0,9.21,0.08,0,0,6.68,0.18,5.78,0.22,0.07%,MAIN,1175182,134970,182,6228030,
35506,"Ka'imi Fairbairn",,K,HOU,LVR,147555,,0,0,0,0,0,0,0,0,0,0,0,0,9.42,9.42,9.42,0,0,0,0,0,0,8.21,4.19,15.93,,,0,0.00%,MAIN,691032,25821,183,35506,
18436,"Las Vegas Raiders",,DST,LVR,HOU,147555,,0,0,0,0,0,0,0,0,0,0,0,0,5.07,5.07,5.07,0,0,0,0,0,0,0,-0.18,11.56,3.14,31,4.66,5.50%,MAIN,341,8485,184,18436,
11603,"Philip Rivers",,QB,IND,SFO,147558,,27.03,18.11,160.76,1.17,0.51,0.33,0.59,0.03,0,0,0,0,10.85,10.85,10.85,161.35,1.2,161.35,1.2,0.59,0.03,0,5.64,17.23,,,0,0.00%,MNF,246054,,185,11603,
21604,"Ameer Abdullah",,RB,IND,SFO,147558,,0,0,0,0,0,2.99,10.53,0.06,1.19,0.91,5.74,0.01,2.94,2.92,2.46,16.27,0.07,10.53,0.06,16.27,0.07,0,0.63,6.94,,,0,0.00%,MNF,590796,8542,186,21604,
1844485,"Jonathan Taylor",,RB,IND,SFO,147558,,0,0,0,0,0,24.6,98.19,0.92,4.13,3.11,20.96,0.05,22.51,22.4,20.84,119.15,0.97,98.19,0.92,119.15,0.97,0,13.73,33.7,,,0,0.00%,MNF,1065406,49574,187,1844485,
3491514,"Tyler Goodson",,RB,IND,SFO,147558,,0,0,0,0,0,0.84,2.72,0.02,0.2,0.14,0.73,0,0.6,0.6,0.53,3.45,0.02,2.72,0.02,3.45,0.02,0,0,1.2,,,0,0.00%,MNF,1168918,93098,188,3491514,
35473,"Laquon Treadwell",,WR,IND,SFO,147558,,0,0,0,0,0,0,0,0,0.23,0.15,1.4,0.01,0.35,0.35,0.27,1.4,0.01,0,0,1.4,0.01,0,0,0.7,,,0,0.00%,MNF,748554,26086,189,35473,
1844489,"Michael Pittman",,WR,IND,SFO,147558,,0,0,0,0,0,0,0,0,5.16,3.5,31.43,0.26,8.2,8.19,6.44,31.43,0.26,0,0,31.43,0.26,0,3.32,16.04,,,0,0.00%,MNF,911348,56170,190,1844489,
3491723,"Alec Pierce",,WR,IND,SFO,147558,,0,0,0,0,0,0,0,0,4.61,2.57,33.32,0.23,7.29,7.28,5.99,33.32,0.23,0,0,33.32,0.23,0,2.66,15.38,,,0,0.00%,MNF,1107027,45282,191,3491723,
4687801,"Josh Downs",,WR,IND,SFO,147558,,0,0,0,0,0,0,0,0,3.79,2.58,22.32,0.19,5.95,5.93,4.64,22.32,0.19,0,0,22.32,0.19,0,2.12,13.26,,,0,0.00%,MNF,1215077,137663,192,4687801,
6228063,"Anthony Gould",,WR,IND,SFO,147558,O,0,0,0,0,0,0,0,0,0.33,0.21,1.81,0.02,0.51,0.51,0.4,1.81,0.02,0,0,1.81,0.02,0,0,1.02,,,0,0.00%,MNF,1161661,131338,193,6228063,
36928,"Mo Alie-Cox",,TE,IND,SFO,147558,,0,0,0,0,0,0,0,0,0.65,0.39,3.52,0.03,0.92,0.92,0.72,3.52,0.03,0,0,3.52,0.03,0,0,1.84,,,0,0.00%,MNF,712506,33588,194,36928,
3491722,"Andrew Ogletree",,TE,IND,SFO,147558,,0,0,0,0,0,0,0,0,0.44,0.26,2.43,0.02,0.62,0.62,0.49,2.43,0.02,0,0,2.43,0.02,0,0,1.24,,,0,0.00%,MNF,1271740,173572,195,3491722,
8217153,"Tyler Warren",,TE,IND,SFO,147558,,0,0,0,0,0,0.4,0.54,0,6.29,4.61,38.5,0.35,10.6,10.56,8.25,39.04,0.35,0.54,0,39.04,0.35,0,5.06,19.76,,,0,0.00%,MNF,1229083,137548,196,8217153,
4688036,"Blake Grupe",,K,IND,SFO,147558,,0,0,0,0,0,0,0,0,0,0,0,0,7.85,7.85,7.85,0,0,0,0,0,0,6.87,3.14,14.11,,,0,0.00%,MNF,n/a,69320,197,4688036,
18440,"San Francisco 49ers",,DST,SFO,IND,147558,,0,0,0,0,0,0,0,0,0,0,0,0,6.7,6.7,6.7,0,0,0,0,0,0,0,1.42,14.44,,,0,0.00%,MNF,359,8489,198,18440,
2861939,"Trevor Lawrence",,QB,JAC,DEN,147553,,33.39,20.83,225.21,1.43,0.68,6.27,19.46,0.19,0,0,0,0,17.43,17.38,17.38,244.67,1.62,244.67,1.62,19.46,0.19,0,10.86,25.99,5.82,45.92,2.44,2.48%,MAIN,1110711,50547,199,2861939,
2861937,"Travis Etienne",,RB,JAC,DEN,147553,,0,0,0,0,0,16.71,62.1,0.54,3.8,2.72,19.94,0.11,15.36,15.28,13.92,82.04,0.65,62.1,0.54,82.04,0.65,0,8.23,25.68,9.24,38,6.38,5.86%,MAIN,978577,50434,200,2861937,
8228649,"LeQuint Allen",,RB,JAC,DEN,147553,,0,0,0,0,0,3.16,9.13,0.1,1.15,0.8,5.47,0.03,3.02,2.99,2.59,14.6,0.13,9.13,0.1,14.6,0.13,0,0.33,8.31,0.1,2.72,0.06,0.01%,MAIN,1378840,235590,201,8228649,
1849843,"DeeJay Dallas",,RB,JAC,DEN,147553,,0,0,0,0,0,0.11,0.43,0,0.09,0.07,0.45,0,0.16,0.16,0.12,0.88,0,0.43,0,0.88,0,0,0,0.32,,,0,0.00%,MAIN,976309,52423,202,1849843,
982261,"Jakobi Meyers",,WR,JAC,DEN,147553,,0,0,0,0,0,0.18,0.67,0.01,6.95,4.45,47.48,0.37,11.62,11.6,9.37,48.15,0.38,0.67,0.01,48.15,0.38,0,5.43,20.99,4.92,28.8,3.74,3.55%,MAIN,880151,53528,203,982261,
2862095,"Dyami Brown",,WR,JAC,DEN,147553,,0,0,0,0,0,0,0,0,0.21,0.12,1.39,0.01,0.32,0.32,0.26,1.39,0.01,0,0,1.39,0.01,0,0,0.64,0,0.34,0.04,0.01%,MAIN,1107878,51950,204,2862095,
4687830,"Parker Washington",,WR,JAC,DEN,147553,,0,0,0,0,0,0.36,0.55,0.03,4.28,2.67,29.06,0.23,7.2,7.18,5.84,29.61,0.26,0.55,0.03,29.61,0.26,0,2.58,15.85,2.12,17.02,1.08,0.89%,MAIN,1229074,137499,205,4687830,
6228100,"Brian Thomas",,WR,JAC,DEN,147553,,0,0,0,0,0,0,0,0,6.43,3.81,52.03,0.34,11.28,11.26,9.35,52.03,0.34,0,0,52.03,0.34,0,4.76,21.31,7.74,29.64,4.75,7.36%,MAIN,1286064,169826,206,6228100,
36825,"Tim Patrick",,WR,JAC,DEN,147553,,0,0,0,0,0,0,0,0,1.85,1.15,13.54,0.1,3.1,3.09,2.51,13.54,0.1,0,0,13.54,0.1,0,0,8.53,0.1,6.12,0.2,0.08%,MAIN,838179,33718,207,36825,
37055,"Johnny Mundt",,TE,JAC,DEN,147553,,0,0,0,0,0,0,0,0,0.61,0.41,3.49,0.02,0.87,0.88,0.67,3.49,0.02,0,0,3.49,0.02,0,0,1.74,0.04,1.94,0.03,0.01%,MAIN,740704,33799,208,37055,
2861751,"Quintin Morris",,TE,JAC,DEN,147553,,0,0,0,0,0,0,0,0,1.23,0.83,7.64,0.03,1.77,1.76,1.34,7.64,0.03,0,0,7.64,0.03,0,0,3.54,0.1,3.74,0.13,0.04%,MAIN,1059680,50431,209,2861751,
4687831,"Brenton Strange",,TE,JAC,DEN,147553,,0,0,0,0,0,0,0,0,6.79,4.51,44.81,0.19,10.28,10.24,7.98,44.81,0.19,0,0,44.81,0.19,0,4.78,18.39,14.96,40.48,8.64,4.95%,MAIN,1164940,137486,210,4687831,
6228098,"Cam Little",,K,JAC,DEN,147553,,0,0,0,0,0,0,0,0,0,0,0,0,8.24,8.24,8.24,0,0,0,0,0,0,7.16,3.3,14.82,,,0,0.00%,MAIN,1290109,169682,211,6228098,
18423,"Denver Broncos",,DST,DEN,JAC,147553,,0,0,0,0,0,0,0,0,0,0,0,0,6.84,6.84,6.84,0,0,0,0,0,0,0,1.93,13.47,5.28,34.7,3.52,3.12%,MAIN,332,8472,212,18423,
982379,"Gardner Minshew",,QB,KCC,TEN,147548,,34.29,21.98,222.8,1.22,0.71,3.52,8.67,0.13,0,0,0,0,15,14.96,14.96,231.47,1.35,231.47,1.35,8.67,0.13,0,9.2,23.19,2.9,45.88,4.38,3.75%,MAIN,867303,87874,213,982379,
37015,"Kareem Hunt",,RB,KCC,TEN,147548,,0,0,0,0,0,9.09,40.24,0.34,2.19,1.61,10.71,0.05,9.03,8.99,8.18,50.95,0.39,40.24,0.34,50.95,0.39,0,4.29,17.79,1.12,15.68,0.67,0.61%,MAIN,746613,33502,214,37015,
3492074,"Isiah Pacheco",,RB,KCC,TEN,147548,,0,0,0,0,0,9.06,45.05,0.27,1.59,1.2,7.92,0.04,8.43,8.39,7.79,52.97,0.31,45.05,0.27,52.97,0.31,0,4.33,16.44,2.78,23.42,1.46,0.60%,MAIN,1106832,49143,215,3492074,
8228671,"Brashard Smith",,RB,KCC,TEN,147548,,0,0,0,0,0,1.95,8.28,0.06,2.8,1.9,15.59,0.06,4.99,4.96,4.01,23.87,0.12,8.28,0.06,23.87,0.12,0,1.53,10.74,0.2,7.78,0.08,0.06%,MAIN,1313668,167132,216,8228671,
36849,"JuJu Smith-Schuster",,WR,KCC,TEN,147548,,0,0,0,0,0,0,0,0,2.19,1.42,15.36,0.08,3.44,3.43,2.72,15.36,0.08,0,0,15.36,0.08,0,0.01,8.87,0.3,9.92,0.5,0.23%,MAIN,835909,33489,217,36849,
972489,"Marquise Brown",,WR,KCC,TEN,147548,Q,0,0,0,0,0,0,0,0,6.47,4.2,45.43,0.23,10.25,10.23,8.13,45.43,0.23,0,0,45.43,0.23,0,4.85,18.41,7.12,40.76,8.21,8.49%,MAIN,976220,54068,218,972489,
6228136,"Xavier Worthy",,WR,KCC,TEN,147548,,0,0,0,0,0,1.38,9.6,0.04,7.62,4.5,46.46,0.29,12.16,12.13,9.88,56.06,0.33,9.6,0.04,56.06,0.33,0,6.32,20.38,10.32,45.34,13.77,16.20%,MAIN,1326638,170960,219,6228136,
8228672,"Jalen Royals",,WR,KCC,TEN,147548,,0,0,0,0,0,0,0,0,1.93,1.15,13.63,0.07,2.93,2.93,2.35,13.63,0.07,0,0,13.63,0.07,0,0,8.06,0.22,8.38,0.23,0.08%,MAIN,1403491,237270,220,8228672,
18314,"Travis Kelce",,TE,KCC,TEN,147548,,0,0,0,0,0,0,0,0,6.21,4.29,44.43,0.26,10.39,10.35,8.2,44.43,0.26,0,0,44.43,0.26,0,4.73,18.94,10.92,30.3,2.87,2.12%,MAIN,448240,4377,221,18314,
36860,"Robert Tonyan",,TE,KCC,TEN,147548,,0,0,0,0,0,0,0,0,0.03,0.02,0.2,0,0.04,0.04,0.03,0.2,0,0,0,0.2,0,0,0,0.08,,,0.01,0.00%,MAIN,660151,33660,222,36860,
2862275,"Noah Gray",,TE,KCC,TEN,147548,,0,0,0,0,0,0,0,0,3.26,2.26,20.56,0.14,5.14,5.12,3.99,20.56,0.14,0,0,20.56,0.14,0,1.44,11.88,2.12,18.74,0.84,0.33%,MAIN,1056981,56417,223,2862275,
36996,"Harrison Butker",,K,KCC,TEN,147548,,0,0,0,0,0,0,0,0,0,0,0,0,7.5,7.5,7.5,0,0,0,0,0,0,6.72,2.74,13.57,,,0,0.00%,MAIN,748560,33366,224,36996,
18444,"Tennessee Titans",,DST,TEN,KCC,147548,,0,0,0,0,0,0,0,0,0,0,0,0,6.57,6.57,6.57,0,0,0,0,0,0,0,2.28,11.84,7.3,46.68,4.82,3.55%,MAIN,336,8493,225,18444,
1849725,"Justin Herbert",,QB,LAC,DAL,147551,,32.22,21.06,242.08,1.69,0.48,3.99,14.97,0.15,0,0,0,0,18.75,18.71,18.71,257.05,1.84,257.05,1.84,14.97,0.15,0,12.08,26.59,7.3,55.9,6.78,4.56%,MAIN,910562,63756,226,1849725,
3491783,"Hassan Haskins",,RB,LAC,DAL,147551,,0,0,0,0,0,1.49,4.96,0.05,0.1,0.08,0.59,0,0.93,0.92,0.88,5.55,0.05,4.96,0.05,5.55,0.05,0,-0.13,2.56,0,0.16,0,0.00%,MAIN,1130230,55008,227,3491783,
6228203,"Kimani Vidal",,RB,LAC,DAL,147551,,0,0,0,0,0,9.22,38.11,0.31,2.14,1.48,15.56,0.1,9.29,9.25,8.51,53.67,0.41,38.11,0.31,53.67,0.41,0,4.26,18.22,1.66,16.94,0.82,0.48%,MAIN,1214824,139628,228,6228203,
8217247,"Omarion Hampton",,RB,LAC,DAL,147551,,0,0,0,0,0,13.37,62.13,0.55,1.94,1.52,11.19,0.09,13.2,13.11,12.35,73.32,0.64,62.13,0.55,73.32,0.64,0,6.52,23.15,9.8,42.04,7.18,6.02%,MAIN,1398572,237833,229,8217247,
16569,"Keenan Allen",,WR,LAC,DAL,147551,,0,0,0,0,0,0,0,0,5.49,3.78,40.13,0.32,9.76,9.74,7.85,40.13,0.32,0,0,40.13,0.32,0,4.46,18.09,5.9,31.22,5.16,2.47%,MAIN,557210,1013,230,16569,
4687909,"Quentin Johnston",,WR,LAC,DAL,147551,Q,0,0,0,0,0,0,0,0,5.83,3.51,42.59,0.29,9.56,9.55,7.79,42.59,0.29,0,0,42.59,0.29,0,4.28,17.53,5.5,29.96,7.6,2.92%,MAIN,1213865,143999,231,4687909,
6228204,"Ladd McConkey",,WR,LAC,DAL,147551,,0,0,0,0,0,0,0,0,7.04,4.6,52.75,0.34,12.15,12.12,9.82,52.75,0.34,0,0,52.75,0.34,0,6.1,21.17,8.14,33.92,4.56,3.17%,MAIN,1218643,141410,232,6228204,
8223234,"Tre Harris",,WR,LAC,DAL,147551,,0,0,0,0,0,0,0,0,3.49,2.37,26.55,0.17,6.04,6.03,4.84,26.55,0.17,0,0,26.55,0.17,0,2.03,12.76,1.54,22.26,1.68,5.08%,MAIN,1214633,142637,233,8223234,
8228726,"KeAndre Lambert-Smith",,WR,LAC,DAL,147551,,0,0,0,0,0,0.43,1.64,0,0.4,0.23,3.05,0.02,0.81,0.82,0.7,4.69,0.02,1.64,0,4.69,0.02,0,0,1.62,0,0.52,0.04,0.01%,MAIN,1214405,137511,234,8228726,
328304,"Tyler Conklin",,TE,LAC,DAL,147551,,0,0,0,0,0,0,0,0,0.33,0.22,2.18,0.02,0.56,0.55,0.44,2.18,0.02,0,0,2.18,0.02,0,0,1.12,0.02,1.68,0.04,0.01%,MAIN,861278,40464,235,328304,
329037,"Will Dissly",,TE,LAC,DAL,147551,,0,0,0,0,0,0,0,0,0.66,0.49,4.73,0.04,1.2,1.2,0.95,4.73,0.04,0,0,4.73,0.04,0,0,2.4,0.04,3.92,0.07,0.02%,MAIN,837806,40877,236,329037,
8228725,"Oronde Gadsden",,TE,LAC,DAL,147551,,0,0,0,0,0,0,0,0,4.81,3.46,41.74,0.3,9.47,9.43,7.7,41.74,0.3,0,0,41.74,0.3,0,3.99,18.34,9.02,32.64,3.47,4.64%,MAIN,1325624,167146,237,8228725,
3884062,"Cameron Dicker",,K,LAC,DAL,147551,,0,0,0,0,0,0,0,0,0,0,0,0,8.89,8.89,8.89,0,0,0,0,0,0,7.73,3.88,15.16,,,0,0.00%,MAIN,1125872,51047,238,3884062,
18422,"Dallas Cowboys",,DST,DAL,LAC,147551,,0,0,0,0,0,0,0,0,0,0,0,0,6.58,6.58,6.58,0,0,0,0,0,0,0,0.31,14.52,4.26,30.66,4.22,8.44%,MAIN,331,8471,239,18422,
11613,"Matthew Stafford",,QB,LAR,SEA,147543,,31.41,20.43,231.41,1.41,0.48,1.23,1.15,0.03,0,0,0,0,15.1,15.09,15.09,232.56,1.44,232.56,1.44,1.15,0.03,0,9.23,23.09,,,0,0.00%,THURS,323205,6957,240,11613,
3492191,"Kyren Williams",,RB,LAR,SEA,147543,,0,0,0,0,0,14.51,56.45,0.54,2.17,1.62,11.56,0.08,12.27,12.22,11.41,68.01,0.62,56.45,0.54,68.01,0.62,0,6.14,21.94,,,0,0.00%,THURS,1167361,119535,241,3492191,
6228231,"Blake Corum",,RB,LAR,SEA,147543,,0,0,0,0,0,9.93,41.14,0.31,0.96,0.63,4.43,0.03,7.22,7.19,6.87,45.57,0.34,41.14,0.31,45.57,0.34,0,3.34,15.8,,,0,0.00%,THURS,1229540,139489,242,6228231,
3504123,"Ronnie Rivers",,RB,LAR,SEA,147543,,0,0,0,0,0,0.15,0.52,0.01,0.02,0.02,0.11,0,0.14,0.14,0.13,0.63,0.01,0.52,0.01,0.63,0.01,0,0,0.28,,,0,0.00%,THURS,976804,64709,243,3504123,
2862399,"Tutu Atwell",,WR,LAR,SEA,147543,,0,0,0,0,0,0,0,0,1.96,1.16,16.01,0.1,3.36,3.35,2.77,16.01,0.1,0,0,16.01,0.1,0,0,9.24,,,0,0.00%,THURS,1106760,61306,244,2862399,
4687933,"Puka Nacua",,WR,LAR,SEA,147543,,0,0,0,0,0,1.02,5.08,0.04,9.48,6.86,86.22,0.47,20.14,20.09,16.66,91.3,0.51,5.08,0.04,91.3,0.51,0,11.76,32.06,,,0,0.00%,THURS,1162128,93290,245,4687933,
4716168,"Xavier Smith",,WR,LAR,SEA,147543,,0,0,0,0,0,0,0,0,0.92,0.63,7.24,0.05,1.65,1.65,1.33,7.24,0.05,0,0,7.24,0.05,0,0,3.3,,,0,0.00%,THURS,1137635,131122,246,4716168,
6228229,"Jordan Whittington",,WR,LAR,SEA,147543,,0,0,0,0,0,0.13,0.53,0.01,0.66,0.47,4.73,0.01,1.11,1.11,0.87,5.26,0.02,0.53,0.01,5.26,0.02,0,0,2.22,,,0,0.00%,THURS,1163273,91547,247,6228229,
8228750,"Konata Mumpfield",,WR,LAR,SEA,147543,,0,0,0,0,0,0,0,0,3.54,2.16,22.37,0.18,5.46,5.45,4.37,22.37,0.18,0,0,22.37,0.18,0,1.8,12.99,,,0,0.00%,THURS,1289332,168149,248,8228750,
1849846,"Colby Parkinson",,TE,LAR,SEA,147543,,0,0,0,0,0,0,0,0,6.04,4.14,38.96,0.27,9.74,9.7,7.63,38.96,0.27,0,0,38.96,0.27,0,4.34,17.7,,,0,0.00%,THURS,1060312,42579,249,1849846,
4687936,"Davis Allen",,TE,LAR,SEA,147543,,0,0,0,0,0,0,0,0,2.44,1.68,15.9,0.1,3.86,3.85,3.01,15.9,0.1,0,0,15.9,0.1,0,0.15,10.01,,,0,0.00%,THURS,1161664,136894,250,4687936,
8223257,"Terrance Ferguson",,TE,LAR,SEA,147543,,0,0,0,0,0,0,0,0,3.22,1.78,22.01,0.13,4.75,4.73,3.84,22.01,0.13,0,0,22.01,0.13,0,0.31,11.75,,,0,0.00%,THURS,1286179,170588,251,8223257,
6227784,"Harrison Mevis",,K,LAR,SEA,147543,,0,0,0,0,0,0,0,0,0,0,0,0,7.72,7.72,7.72,0,0,0,0,0,0,6.83,3.04,13.9,,,0,0.00%,THURS,1213389,137052,252,6227784,
18441,"Seattle Seahawks",,DST,SEA,LAR,147543,,0,0,0,0,0,0,0,0,0,0,0,0,6.14,6.14,6.14,0,0,0,0,0,0,0,1.08,12.75,,,0,0.00%,THURS,361,8490,253,18441,
16557,"Geno Smith",,QB,LVR,HOU,147555,,32.16,19.53,188.64,0.67,0.83,2.97,7.5,0.04,0,0,0,0,10.45,10.41,10.41,196.14,0.71,196.14,0.71,7.5,0.04,0,6.36,16.39,0.16,19.18,0.15,0.10%,MAIN,513856,6816,254,16557,
21702,"Raheem Mostert",,RB,LVR,HOU,147555,,0,0,0,0,0,1.27,5.53,0.02,0.96,0.68,4.61,0.01,1.87,1.86,1.52,10.14,0.03,5.53,0.02,10.14,0.03,0,0,5.14,0,0.42,0,0.00%,MAIN,606501,8709,255,21702,
6228165,"Dylan Laube",,RB,LVR,HOU,147555,,0,0,0,0,0,0.8,3.07,0.02,0.12,0.08,0.55,0,0.56,0.55,0.51,3.62,0.02,3.07,0.02,3.62,0.02,0,0,1.12,0,0.04,0,0.00%,MAIN,1122182,133963,256,6228165,
8217222,"Ashton Jeanty",,RB,LVR,HOU,147555,,0,0,0,0,0,13.56,53.4,0.27,5.83,4.25,22.76,0.09,14.18,14.08,11.95,76.16,0.36,53.4,0.27,76.16,0.36,0,8.35,23.03,5.44,41.02,10.81,11.86%,MAIN,1379646,238380,257,8217222,
21808,"Tyler Lockett",,WR,LVR,HOU,147555,Q,0,0,0,0,0,0,0,0,2.43,1.52,15.17,0.06,3.39,3.38,2.62,15.17,0.06,0,0,15.17,0.06,0,0.04,8.51,0,5.68,0.11,0.08%,MAIN,605242,8687,258,21808,
4715836,"Shedrick Jackson",,WR,LVR,HOU,147555,,0,0,0,0,0,0,0,0,1.01,0.58,5.83,0.02,1.28,1.28,0.99,5.83,0.02,0,0,5.83,0.02,0,0,2.56,0,0.66,0,0.00%,MAIN,1114364,61665,259,4715836,
4687881,"Tre Tucker",,WR,LVR,HOU,147555,,0,0,0,0,0,0.46,2.72,0.01,4.8,2.7,33.53,0.11,7.1,7.08,5.73,36.25,0.12,2.72,0.01,36.25,0.12,0,2.75,13.67,2.54,20.94,1.18,0.83%,MAIN,1164979,133802,260,4687881,
8223208,"Jack Bech",,WR,LVR,HOU,147555,,0,0,0,0,0,0.02,0.08,0,4.05,2.69,27.8,0.09,6.03,6.02,4.67,27.88,0.09,0.08,0,27.88,0.09,0,2.15,12.22,0.82,20.38,1.05,1.20%,MAIN,1286046,169823,261,8223208,
8228700,"Dont'e Thornton",,WR,LVR,HOU,147555,,0,0,0,0,0,0,0,0,1.36,0.58,6.53,0.03,1.41,1.41,1.12,6.53,0.03,0,0,6.53,0.03,0,0,2.82,0,1.58,0.07,0.02%,MAIN,1286164,170558,262,8228700,
328735,"Ian Thomas",,TE,LVR,HOU,147555,Q,0,0,0,0,0,0,0,0,0.27,0.17,1.47,0.01,0.38,0.38,0.29,1.47,0.01,0,0,1.47,0.01,0,0,0.76,0,0.68,0.01,0.00%,MAIN,943093,40825,263,328735,
4687882,"Michael Mayer",,TE,LVR,HOU,147555,,0,0,0,0,0,0,0,0,2.82,1.77,17.03,0.06,3.82,3.81,2.92,17.03,0.06,0,0,17.03,0.06,0,0.07,9.19,0.38,8.98,0.33,0.16%,MAIN,1232592,138618,264,4687882,
6228166,"Brock Bowers",,TE,LVR,HOU,147555,,0,0,0,0,0,0.26,0.56,0,8.52,5.57,62.23,0.19,13.24,13.19,10.4,62.79,0.19,0.56,0,62.79,0.19,0,6.87,23.24,8.86,29.86,4.09,2.75%,MAIN,1285917,169466,265,6228166,
328307,"Daniel Carlson",,K,LVR,HOU,147555,,0,0,0,0,0,0,0,0,0,0,0,0,6.53,6.53,6.53,0,0,0,0,0,0,5.56,1.57,13.37,,,0,0.00%,MAIN,744439,40450,266,328307,
18426,"Houston Texans",,DST,HOU,LVR,147555,,0,0,0,0,0,0,0,0,0,0,0,0,11.14,11.14,11.14,0,0,0,0,0,0,0,6.14,17.29,12.06,55.16,14.15,12.22%,MAIN,325,8475,267,18426,
