PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,INJURY,PAATT,CMP,PAYDS,PATD,INT,RUATT,RUYDS,RUTD,TAR,REC,REYDS,RETD,FPTS,PP,UD,TOTYD,TOTTD,PARUYD,PARUTD,RUREYD,RURETD,KPTS,FLOOR,CEIL,SMASH,VALUE,OPTO,POWN,SLATE,PARTNERID,CORE_ID,REFID,RGID,OWNERSHIP
8228771,"Quinn Ewers",,QB,MIA,CIN,147557,,29,17.11,181.29,1.36,0.7,3.92,7.06,0.07,0,0,0,0,13.22,13.18,13.18,188.35,1.43,188.35,1.43,7.06,0.07,0,7.1,21.6,1.54,37.94,1.82,3.57%,MAIN,1333868,169975,268,8228771,
1001990,"Alec Ingold",,RB,MIA,CIN,147557,,0,0,0,0,0,0.1,0.17,0,0.27,0.18,1.51,0.01,0.41,0.4,0.31,1.68,0.01,0.17,0,1.68,0.01,0,0,0.82,0,0.22,0,0.00%,MAIN,880322,49575,269,1001990,
4687954,"Devon Achane",,RB,MIA,CIN,147557,,0,0,0,0,0,15,77.57,0.58,5.67,3.87,28.15,0.22,20.05,19.98,18.04,105.72,0.8,77.57,0.58,105.72,0.8,0,11.41,31.18,19.82,46.32,10.53,8.16%,MAIN,1231820,146167,270,4687954,
6228261,"Jaylen Wright",,RB,MIA,CIN,147557,,0,0,0,0,0,3.42,14.17,0.13,1.11,0.64,4.63,0.04,3.53,3.51,3.19,18.8,0.17,14.17,0.13,18.8,0.17,0,0.84,9.71,0.04,3.08,0.02,0.02%,MAIN,1286513,169876,271,6228261,
8228772,"Ollie Gordon",,RB,MIA,CIN,147557,,0,0,0,0,0,3.48,15.92,0.14,0.4,0.25,1.81,0.02,2.97,2.95,2.82,17.73,0.16,15.92,0.14,17.73,0.16,0,0.85,8.17,0.3,4.3,0.07,0.02%,MAIN,1377766,234897,272,8228772,
328586,"Cedrick Wilson",,WR,MIA,CIN,147557,,0,0,0,0,0,0,0,0,0.26,0.16,1.95,0.02,0.47,0.47,0.39,1.95,0.02,0,0,1.95,0.02,0,0,0.94,0.02,0.74,0.02,0.00%,MAIN,912061,40364,273,328586,
2184953,"Nick Westbrook-Ikhine",,WR,MIA,CIN,147557,,0,0,0,0,0,0,0,0,0.84,0.48,6.13,0.05,1.39,1.39,1.15,6.13,0.05,0,0,6.13,0.05,0,0,2.78,0.02,2.08,0.04,0.01%,MAIN,883259,47096,274,2184953,
2861778,"Jaylen Waddle",,WR,MIA,CIN,147557,,0,0,0,0,0,0.08,0.43,0,7.81,4.75,56.56,0.44,13.27,13.25,10.87,56.99,0.44,0.43,0,56.99,0.44,0,6.05,24.85,4.64,17.74,3.36,4.83%,MAIN,1125749,63612,275,2861778,
2862461,"Dee Eskridge",,WR,MIA,CIN,147557,,0,0,0,0,0,0,0,0,0.13,0.07,0.71,0.01,0.2,0.21,0.17,0.71,0.01,0,0,0.71,0.01,0,0,0.4,0,0.2,0.01,0.00%,MAIN,926280,56289,276,2862461,
6228260,"Malik Washington",,WR,MIA,CIN,147557,,0,0,0,0,0,0.62,3.83,0.01,3.71,2.35,20.26,0.21,6.11,6.09,4.91,24.09,0.22,3.83,0.01,24.09,0.22,0,1.93,14.79,2.42,19.1,1.72,1.73%,MAIN,1173255,139165,277,6228260,
21556,"Darren Waller",,TE,MIA,CIN,147557,,0,0,0,0,0,0,0,0,5.38,3.21,36.02,0.21,8.15,8.12,6.51,36.02,0.21,0,0,36.02,0.21,0,2.8,17.25,7.7,25.24,6.3,6.15%,MAIN,600191,8780,278,21556,
3492045,"Greg Dulcich",,TE,MIA,CIN,147557,,0,0,0,0,0,0,0,0,2.42,1.43,16.01,0.1,3.64,3.63,2.91,16.01,0.1,0,0,16.01,0.1,0,0,10.01,1.46,12.72,0.58,0.65%,MAIN,1128085,146096,279,3492045,
4744671,"Julian Hill",,TE,MIA,CIN,147557,,0,0,0,0,0,0,0,0,0.99,0.62,5.13,0.04,1.37,1.37,1.06,5.13,0.04,0,0,5.13,0.04,0,0,2.74,0.3,4.04,0.12,0.04%,MAIN,1123630,133131,280,4744671,
2861728,"Riley Patterson",,K,MIA,CIN,147557,,0,0,0,0,0,0,0,0,0,0,0,0,8.01,8.01,8.01,0,0,0,0,0,0,7.12,3.2,14.09,,,0,0.00%,MAIN,1065025,47546,281,2861728,
18420,"Cincinnati Bengals",,DST,CIN,MIA,147557,,0,0,0,0,0,0,0,0,0,0,0,0,6.46,6.46,6.46,0,0,0,0,0,0,0,2.02,12.2,8.52,45.44,6.02,5.93%,MAIN,327,8469,282,18420,
6228291,"J.J. McCarthy",,QB,MIN,NYG,147550,,31.44,18.78,197.38,1.45,1.05,6.08,23.16,0.22,0,0,0,0,16.36,16.29,16.29,220.54,1.67,220.54,1.67,23.16,0.22,0,9.77,25.1,3.6,47.2,6.06,6.71%,MAIN,1287599,170355,283,6228291,
36871,"Aaron Jones",,RB,MIN,NYG,147550,,0,0,0,0,0,9.52,53.68,0.46,4.51,3.19,20.68,0.11,14.16,14.13,12.53,74.36,0.57,53.68,0.46,74.36,0.57,0,7.63,23,7.7,45.64,13.3,19.24%,MAIN,741314,33090,284,36871,
3492222,"Jordan Mason",,RB,MIN,NYG,147550,,0,0,0,0,0,8.64,47.65,0.41,0.79,0.59,3.34,0.02,8.41,8.38,8.08,50.99,0.43,47.65,0.41,50.99,0.43,0,4,17.06,2.26,20.26,0.91,0.47%,MAIN,1116001,66046,285,3492222,
35471,"C.J. Ham",,RB,MIN,NYG,147550,,0,0,0,0,0,0.11,0.5,0.01,0.03,0.02,0.14,0,0.14,0.14,0.13,0.64,0.01,0.5,0.01,0.64,0.01,0,0,0.28,,,0,0.00%,MAIN,915397,25869,286,35471,
1844306,"Justin Jefferson",,WR,MIN,NYG,147550,,0,0,0,0,0,0.02,0.05,0,8.34,5.38,59.43,0.44,14.26,14.24,11.55,59.48,0.44,0.05,0,59.48,0.44,0,7.2,25.18,8.74,35.62,9.14,14.73%,MAIN,1069535,64507,287,1844306,
3491545,"Jalen Nailor",,WR,MIN,NYG,147550,,0,0,0,0,0,0.07,0.15,0,4.03,2.38,28.78,0.19,6.43,6.42,5.23,28.93,0.19,0.15,0,28.93,0.19,0,1.94,14.36,1.42,19.72,2.25,1.25%,MAIN,1126817,50284,288,3491545,
4687982,"Jordan Addison",,WR,MIN,NYG,147550,,0,0,0,0,0,0,0,0,6.24,3.96,44.07,0.29,10.21,10.18,8.2,44.07,0.29,0,0,44.07,0.29,0,4.37,19.46,4.32,25.36,3.31,3.37%,MAIN,1214250,122160,289,4687982,
8223294,"Tai Felton",,WR,MIN,NYG,147550,,0,0,0,0,0,0,0,0,0.22,0.13,1.09,0.01,0.3,0.3,0.23,1.09,0.01,0,0,1.09,0.01,0,0,0.6,0,0.54,0.04,0.01%,MAIN,1287587,170295,290,8223294,
8268530,"Myles Price",,WR,MIN,NYG,147550,,0,0,0,0,0,0,0,0,0.06,0.03,0.36,0,0.07,0.07,0.05,0.36,0,0,0,0.36,0,0,0,0.14,,,0.02,0.00%,MAIN,1228728,139762,291,8268530,
982372,"Josh Oliver",,TE,MIN,NYG,147550,,0,0,0,0,0,0,0,0,1.64,1.06,9.48,0.09,2.54,2.53,2,9.48,0.09,0,0,9.48,0.09,0,0,6.99,0.32,6.44,0.08,0.03%,MAIN,881779,42285,292,982372,
972605,"T.J. Hockenson",,TE,MIN,NYG,147550,,0,0,0,0,0,0,0,0,5.52,3.52,30.97,0.3,8.41,8.38,6.62,30.97,0.3,0,0,30.97,0.3,0,2.94,17.01,7.34,33.72,5.82,12.47%,MAIN,923915,51195,293,972605,
4687976,"Ben Sims",,TE,MIN,NYG,147550,,0,0,0,0,0,0,0,0,0.03,0.02,0.15,0,0.03,0.03,0.02,0.15,0,0,0,0.15,0,0,0,0.06,,,0,0.00%,MAIN,1129452,59493,294,4687976,
6228290,"Will Reichard",,K,MIN,NYG,147550,,0,0,0,0,0,0,0,0,0,0,0,0,9.5,9.5,9.5,0,0,0,0,0,0,8.12,4.23,16.54,,,0,0.00%,MAIN,1160352,92332,295,6228290,
18434,"New York Giants",,DST,NYG,MIN,147550,,0,0,0,0,0,0,0,0,0,0,0,0,6.73,6.73,6.73,0,0,0,0,0,0,0,2.39,12.36,8.52,47.12,6.32,4.82%,MAIN,351,8483,296,18434,
6228327,"Drake Maye",,QB,NEP,BAL,147552,,31.23,21.2,237.84,1.61,0.65,6.87,20.83,0.27,0,0,0,0,19.39,19.34,19.34,258.67,1.88,258.67,1.88,20.83,0.27,0,12.55,28.56,,,0,0.00%,SNF,1286803,167238,297,6228327,
2861810,"Rhamondre Stevenson",,RB,NEP,BAL,147552,,0,0,0,0,0,7.54,27.76,0.26,2.81,2.18,15.93,0.1,8.68,8.63,7.54,43.69,0.36,27.76,0.26,43.69,0.36,0,4.06,16.87,,,0,0.00%,SNF,1174682,93719,298,2861810,
8223312,"TreVeyon Henderson",,RB,NEP,BAL,147552,,0,0,0,0,0,12.03,52.83,0.42,3.52,2.76,19.55,0.13,13.29,13.21,11.83,72.38,0.55,52.83,0.42,72.38,0.55,0,7.04,22.91,,,0,0.00%,SNF,1287837,169972,299,8223312,
1247803,"D'Ernest Johnson",,RB,NEP,BAL,147552,,0,0,0,0,0,0.13,0.47,0,0.05,0.04,0.33,0,0.12,0.12,0.1,0.8,0,0.47,0,0.8,0,0,0,0.24,,,0,0.00%,SNF,839043,88158,300,1247803,
21625,"Stefon Diggs",,WR,NEP,BAL,147552,,0,0,0,0,0,0,0,0,6.16,4.15,50.29,0.37,11.6,11.59,9.51,50.29,0.37,0,0,50.29,0.37,0,5.46,21.08,,,0,0.00%,SNF,694041,8606,301,21625,
36971,"Mack Hollins",,WR,NEP,BAL,147552,,0,0,0,0,0,0,0,0,4.07,2.57,33.05,0.24,7.34,7.33,6.04,33.05,0.24,0,0,33.05,0.24,0,2.67,15.26,,,0,0.00%,SNF,702808,33548,302,36971,
4688005,"Kayshon Boutte",,WR,NEP,BAL,147552,,0,0,0,0,0,0,0,0,3.84,2.61,32.07,0.23,7.2,7.19,5.88,32.07,0.23,0,0,32.07,0.23,0,2.66,15.3,,,0,0.00%,SNF,1213362,145436,303,4688005,
4688003,"Demario Douglas",,WR,NEP,BAL,147552,,0,0,0,0,0,0.31,1.09,0,2.26,1.55,18.68,0.14,4.36,4.36,3.58,19.77,0.14,1.09,0,19.77,0.14,0,0.54,10.92,,,0,0.00%,SNF,1175693,142312,304,4688003,
8223311,"Kyle Williams",,WR,NEP,BAL,147552,,0,0,0,0,0,0,0,0,0.69,0.38,6.3,0.04,1.25,1.25,1.06,6.3,0.04,0,0,6.3,0.04,0,0,2.5,,,0,0.00%,SNF,1227157,145222,305,8223311,
35576,"Austin Hooper",,TE,NEP,BAL,147552,,0,0,0,0,0,0,0,0,1.48,1.03,11.03,0.06,2.48,2.48,1.96,11.03,0.06,0,0,11.03,0.06,0,0,6.39,,,0,0.00%,SNF,739424,26421,306,35576,
35634,"Hunter Henry",,TE,NEP,BAL,147552,,0,0,0,0,0,0,0,0,6.34,4.24,49.12,0.29,11.01,10.97,8.85,49.12,0.29,0,0,49.12,0.29,0,5.09,19.43,,,0,0.00%,SNF,744425,26343,307,35634,
8228810,"Andres Borregales",,K,NEP,BAL,147552,,0,0,0,0,0,0,0,0,0,0,0,0,7.71,7.71,7.71,0,0,0,0,0,0,6.9,2.92,13.94,,,0,0.00%,SNF,n/a,,308,8228810,
18446,"Baltimore Ravens",,DST,BAL,NEP,147552,,0,0,0,0,0,0,0,0,0,0,0,0,6.49,6.49,6.49,0,0,0,0,0,0,0,1.3,13.28,,,0,0.00%,SNF,366,8465,309,18446,
8223333,"Tyler Shough",,QB,NOS,NYJ,147549,,31.93,20.96,210.85,1.51,0.68,7.47,24.93,0.24,0,0,0,0,17.87,17.81,17.81,235.78,1.75,235.78,1.75,24.93,0.24,0,11.22,26.41,7.82,55.7,5.97,4.98%,MAIN,1110306,63768,310,8223333,
4916613,"Evan Hull",,RB,NOS,NYJ,147549,,0,0,0,0,0,7.59,26.64,0.22,1.61,1.13,8.41,0.1,6.55,6.53,5.96,35.05,0.32,26.64,0.22,35.05,0.32,0,2.75,15.37,1.04,14.88,0.54,0.20%,MAIN,1173266,139141,311,4916613,
6227937,"Audric Estime",,RB,NOS,NYJ,147549,,0,0,0,0,0,8.71,31.66,0.26,2.62,1.93,14.88,0.16,9.08,9.05,8.08,46.54,0.42,31.66,0.26,46.54,0.42,0,4.19,17.92,1.74,22.12,1.05,1.55%,MAIN,1321291,169315,312,6227937,
3491988,"Chris Olave",,WR,NOS,NYJ,147549,,0,0,0,0,0,0,0,0,8.43,5.73,63.13,0.48,15.25,15.23,12.36,63.13,0.48,0,0,63.13,0.48,0,8.19,25.67,11.34,40.82,10.5,7.13%,MAIN,1122592,47332,313,3491988,
6228352,"Mason Tipton",,WR,NOS,NYJ,147549,,0,0,0,0,0,0,0,0,3.66,2.2,24.08,0.2,5.81,5.8,4.7,24.08,0.2,0,0,24.08,0.2,0,1.89,13.8,1.48,21.78,2.53,1.62%,MAIN,1182695,146715,314,6228352,
3503700,"Kevin Austin",,WR,NOS,NYJ,147549,,0,0,0,0,0,0,0,0,3.16,1.78,20.63,0.17,4.85,4.83,3.94,20.63,0.17,0,0,20.63,0.17,0,0.8,11.95,0.7,15.14,1.04,0.59%,MAIN,1130526,91527,315,3503700,
329006,"Dante Pettis",,WR,NOS,NYJ,147549,,0,0,0,0,0,0,0,0,0.44,0.26,2.69,0.02,0.65,0.65,0.52,2.69,0.02,0,0,2.69,0.02,0,0,1.3,0,0.82,0.03,0.01%,MAIN,837820,76859,316,329006,
36873,"Taysom Hill",,TE,NOS,NYJ,147549,,0,0,0,0,0,2.09,8.94,0.25,1.26,0.91,7.72,0.04,4.29,4.26,3.8,16.66,0.29,8.94,0.25,16.66,0.29,0,0.43,11.8,2.54,21.6,1.17,0.63%,MAIN,503184,33707,317,36873,
982728,"Foster Moreau",,TE,NOS,NYJ,147549,,0,0,0,0,0,0,0,0,2.39,1.67,15.48,0.07,3.62,3.61,2.77,15.48,0.07,0,0,15.48,0.07,0,0.07,9.19,0.52,10.9,0.28,0.13%,MAIN,865573,64582,318,982728,
1844771,"Juwan Johnson",,TE,NOS,NYJ,147549,,0,0,0,0,0,0,0,0,7.28,5.38,50.08,0.23,11.86,11.8,9.11,50.08,0.23,0,0,50.08,0.23,0,6.19,19.97,13.08,46.96,9.32,8.82%,MAIN,884609,51690,319,1844771,
2862067,"Jack Stoll",,TE,NOS,NYJ,147549,,0,0,0,0,0,0,0,0,1.07,0.72,6.16,0.03,1.51,1.5,1.14,6.16,0.03,0,0,6.16,0.03,0,0,3.02,0.04,2.76,0.04,0.01%,MAIN,911985,62108,320,2862067,
6045154,"Charlie Smyth",,K,NOS,NYJ,147549,,0,0,0,0,0,0,0,0,0,0,0,0,8.28,8.28,8.28,0,0,0,0,0,0,7.31,3.57,14.29,,,0,0.00%,MAIN,1506548,342785,321,6045154,
18435,"New York Jets",,DST,NYJ,NOS,147549,,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,6.25,0,0,0,0,0,0,0,1.36,12.79,7.24,44.94,8.16,15.03%,MAIN,352,8484,322,18435,
8217369,"Jaxson Dart",,QB,NYG,MIN,147550,,31.24,19.61,200.08,1.37,0.55,6.48,27.92,0.2,0,0,0,0,17.03,16.96,16.96,228,1.57,228,1.57,27.92,0.2,0,10.76,25.89,5.18,43.56,2.92,2.88%,MAIN,1286260,170695,323,8217369,
982203,"Devin Singletary",,RB,NYG,MIN,147550,,0,0,0,0,0,6.34,25.43,0.2,1.61,1.15,7.94,0.04,5.91,5.89,5.31,33.37,0.24,25.43,0.2,33.37,0.24,0,2.36,13.21,0.62,9.72,0.28,0.11%,MAIN,916466,48886,324,982203,
4688060,"Eric Gray",,RB,NYG,MIN,147550,,0,0,0,0,0,0.19,0.47,0.01,0.12,0.08,0.61,0,0.25,0.25,0.21,1.08,0.01,0.47,0.01,1.08,0.01,0,0,0.5,0,0.04,0,0.00%,MAIN,1161798,146342,325,4688060,
6228388,"Tyrone Tracy",,RB,NYG,MIN,147550,,0,0,0,0,0,13.01,51.5,0.37,4.23,2.89,21.98,0.1,13.12,13.08,11.63,73.48,0.47,51.5,0.37,73.48,0.47,0,7.18,21.99,5.1,37.9,7.98,6.26%,MAIN,1109708,51230,326,6228388,
982456,"Darius Slayton",,WR,NYG,MIN,147550,,0,0,0,0,0,0,0,0,5.41,3.17,41.43,0.23,8.76,8.75,7.16,41.43,0.23,0,0,41.43,0.23,0,3.52,17.14,4.32,25.26,2.91,3.43%,MAIN,880557,61662,327,982456,
3491835,"Wan'Dale Robinson",,WR,NYG,MIN,147550,,0,0,0,0,0,0.14,0.79,0.01,8.99,6.21,55.5,0.38,14.4,14.36,11.25,56.29,0.39,0.79,0.01,56.29,0.39,0,7.99,23.5,11,41.72,7.22,6.04%,MAIN,1164875,92947,328,3491835,
1844332,"Isaiah Hodgins",,WR,NYG,MIN,147550,,0,0,0,0,0,0,0,0,3.35,2.21,20.49,0.14,5.09,5.08,3.97,20.49,0.14,0,0,20.49,0.14,0,1.46,11.89,0.64,14.5,0.72,0.65%,MAIN,975387,41270,329,1844332,
4688061,"Jalin Hyatt",,WR,NYG,MIN,147550,,0,0,0,0,0,0,0,0,0.39,0.2,2.14,0.02,0.53,0.53,0.43,2.14,0.02,0,0,2.14,0.02,0,0,1.06,0,0.48,0.02,0.00%,MAIN,1232892,146301,330,4688061,
8262387,"Dalen Cambre",,WR,NYG,MIN,147550,,0,0,0,0,0,0,0,0,0.05,0.03,0.34,0,0.06,0.07,0.05,0.34,0,0,0,0.34,0,0,0,0.12,,,0.02,0.00%,MAIN,1180329,142157,331,8262387,
21635,"Chris Manhertz",,TE,NYG,MIN,147550,,0,0,0,0,0,0,0,0,0.04,0.03,0.23,0,0.05,0.06,0.04,0.23,0,0,0,0.23,0,0,0,0.1,,,0,0.00%,MAIN,563293,8360,332,21635,
3491834,"Daniel Bellinger",,TE,NYG,MIN,147550,,0,0,0,0,0,0,0,0,1.74,1.28,11.43,0.1,3.01,3,2.36,11.43,0.1,0,0,11.43,0.1,0,0,8.28,1.06,10.38,0.28,0.09%,MAIN,1122035,64036,333,3491834,
6228389,"Theo Johnson",,TE,NYG,MIN,147550,,0,0,0,0,0,0,0,0,5.32,3.55,34.54,0.35,9.13,9.1,7.32,34.54,0.35,0,0,34.54,0.35,0,3.36,18.06,13.6,36.94,6.37,7.05%,MAIN,1214414,137488,334,6228389,
8268704,"Ben Sauls",,K,NYG,MIN,147550,,0,0,0,0,0,0,0,0,0,0,0,0,7.47,7.47,7.47,0,0,0,0,0,0,6.61,2.79,13.55,,,0,0.00%,MAIN,1229835,138036,335,8268704,
18431,"Minnesota Vikings",,DST,MIN,NYG,147550,,0,0,0,0,0,0,0,0,0,0,0,0,7.09,7.09,7.09,0,0,0,0,0,0,0,2.12,13.75,6.78,42.74,4.56,5.24%,MAIN,347,8480,336,18431,
8251067,"Brady Cook",,QB,NYJ,NOS,147549,,30.61,17.85,159.2,0.96,1.05,4.97,20.78,0.15,0,0,0,0,12.11,12.06,12.06,179.98,1.11,179.98,1.11,20.78,0.15,0,6.66,19.44,0.68,29.92,1.32,0.91%,MAIN,1213386,137047,337,8251067,
2861632,"Khalil Herbert",,RB,NYJ,NOS,147549,,0,0,0,0,0,0.34,1.52,0.01,0.19,0.14,0.74,0.01,0.48,0.48,0.41,2.26,0.02,1.52,0.01,2.26,0.02,0,0,0.96,0,0.06,0,0.00%,MAIN,935104,68220,338,2861632,
3491661,"Breece Hall",,RB,NYJ,NOS,147549,,0,0,0,0,0,15.22,63.84,0.51,3.17,2.36,16.15,0.11,14.41,14.34,13.16,79.99,0.62,63.84,0.51,79.99,0.62,0,7.49,24.74,7.92,40.48,11.01,13.66%,MAIN,1162537,144613,339,3491661,
6228429,"Isaiah Davis",,RB,NYJ,NOS,147549,,0,0,0,0,0,5.96,27.08,0.2,1.07,0.75,4.82,0.04,5.35,5.33,4.95,31.9,0.24,27.08,0.2,31.9,0.24,0,2.23,13.94,0.34,8.66,0.1,0.23%,MAIN,1271609,173463,340,6228429,
1844805,"Tyler Johnson",,WR,NYJ,NOS,147549,,0,0,0,0,0,0,0,0,0.4,0.26,2.38,0.01,0.56,0.55,0.42,2.38,0.01,0,0,2.38,0.01,0,0,1.12,0,0.3,0.01,0.00%,MAIN,911236,44259,341,1844805,
6227963,"Isaiah Williams",,WR,NYJ,NOS,147549,,0,0,0,0,0,0,0,0,3.77,2.42,18.64,0.12,4.99,4.98,3.77,18.64,0.12,0,0,18.64,0.12,0,1.43,11.53,0.58,15.32,0.54,0.48%,MAIN,1176432,92715,342,6227963,
6228064,"Adonai Mitchell",,WR,NYJ,NOS,147549,,0,0,0,0,0,0.23,0.39,0,8.4,4.3,50.97,0.26,11.2,11.17,9.02,51.36,0.26,0.39,0,51.36,0.26,0,5.41,20.19,7.92,37.36,9.09,12.86%,MAIN,1285908,169473,343,6228064,
8228888,"Arian Smith",,WR,NYJ,NOS,147549,,0,0,0,0,0,0,0,0,0.94,0.54,4.4,0.03,1.16,1.15,0.88,4.4,0.03,0,0,4.4,0.03,0,0,2.32,0,1.06,0.02,0.00%,MAIN,1218653,141401,344,8228888,
3491692,"John Metchie",,WR,NYJ,NOS,147549,,0,0,0,0,0,0,0,0,6.49,4.04,33.42,0.2,8.6,8.57,6.55,33.42,0.2,0,0,33.42,0.2,0,3.66,16.43,3.44,26.58,3.26,2.09%,MAIN,1160348,144836,345,3491692,
3491659,"Jeremy Ruckert",,TE,NYJ,NOS,147549,,0,0,0,0,0,0,0,0,4.51,3.08,20.94,0.13,5.93,5.9,4.36,20.94,0.13,0,0,20.94,0.13,0,1.99,12.79,1.88,21.28,1.38,0.86%,MAIN,1122596,47317,346,3491659,
3492135,"Stone Smartt",,TE,NYJ,NOS,147549,,0,0,0,0,0,0,0,0,1.4,0.9,8.44,0.04,1.98,1.97,1.52,8.44,0.04,0,0,8.44,0.04,0,0,3.96,0.1,3.52,0.04,0.01%,MAIN,1056865,65061,347,3492135,
3491721,"Jelani Woods",,TE,NYJ,NOS,147549,,0,0,0,0,0,0,0,0,0.27,0.17,1.66,0.01,0.39,0.4,0.31,1.66,0.01,0,0,1.66,0.01,0,0,0.78,0,0.68,0.01,0.00%,MAIN,975503,46468,348,3491721,
11555,"Nick Folk",,K,NYJ,NOS,147549,,0,0,0,0,0,0,0,0,0,0,0,0,6.95,6.95,6.95,0,0,0,0,0,0,6.22,2.43,13.54,,,0,0.00%,MAIN,213781,2952,349,11555,
18433,"New Orleans Saints",,DST,NOS,NYJ,147549,,0,0,0,0,0,0,0,0,0,0,0,0,8.01,8.01,8.01,0,0,0,0,0,0,0,3.67,13.49,10.94,53.9,4.7,2.77%,MAIN,350,8482,350,18433,
1844646,"Jalen Hurts",,QB,PHI,WAS,147544,,28.74,18.73,218.75,1.71,0.46,7.21,28.33,0.61,0,0,0,0,21.91,21.86,21.86,247.08,2.32,247.08,2.32,28.33,0.61,0,13.83,31.97,,,0,0.00%,SAT,913271,63503,351,1844646,
328607,"Saquon Barkley",,RB,PHI,WAS,147544,,0,0,0,0,0,19.65,86.17,0.62,3.29,2.4,20.17,0.18,18.73,18.64,17.44,106.34,0.8,86.17,0.62,106.34,0.8,0,10.28,29.67,,,0,0.00%,SAT,883302,76720,352,328607,
6228458,"Will Shipley",,RB,PHI,WAS,147544,,0,0,0,0,0,0.55,1.98,0.01,0.54,0.39,3,0.03,1.12,1.13,0.93,4.98,0.04,1.98,0.01,4.98,0.04,0,0,2.24,,,0,0.00%,SAT,1287636,166799,353,6228458,
4687832,"Tank Bigsby",,RB,PHI,WAS,147544,,0,0,0,0,0,2.17,9.25,0.04,0.09,0.05,0.39,0,1.25,1.24,1.21,9.64,0.04,9.25,0.04,9.64,0.04,0,0.03,3.44,,,0,0.00%,SAT,1215035,143623,354,4687832,
982405,"A.J. Brown",,WR,PHI,WAS,147544,,0,0,0,0,0,0,0,0,8.28,5.21,71.91,0.52,16.17,16.15,13.54,71.91,0.52,0,0,71.91,0.52,0,8.38,29.41,,,0,0.00%,SAT,944826,61367,355,982405,
2862069,"DeVonta Smith",,WR,PHI,WAS,147544,,0,0,0,0,0,0.07,0.12,0,7.43,4.98,59.91,0.45,13.97,13.95,11.46,60.03,0.45,0.12,0,60.03,0.45,0,7.05,24.41,,,0,0.00%,SAT,1060262,63504,356,2862069,
3491902,"Jahan Dotson",,WR,PHI,WAS,147544,,0,0,0,0,0,0,0,0,1.78,1.07,11.89,0.11,2.91,2.91,2.37,11.89,0.11,0,0,11.89,0.11,0,0,8,,,0,0.00%,SAT,1121878,51700,357,3491902,
8281184,"Darius Cooper",,WR,PHI,WAS,147544,,0,0,0,0,0,0,0,0,0.28,0.18,1.87,0.02,0.49,0.48,0.39,1.87,0.02,0,0,1.87,0.02,0,0,0.98,,,0,0.00%,SAT,1223318,176331,358,8281184,
